chunk_id,document,class,page,chunk_text,chunk_length,chunk_method
089c4a6c-b4fb-464e-b496-c35d7c4b81e3,lecture2.pdf,CSCI_80,47,"= P(b)P(a| b)
P(a)
P(b| a)
Bayes' Rule",38,recursive
14f01a28-631c-4d5d-bad9-2cc01290ae41,lecture2.pdf,CSCI_80,48,"PMAM
Given clouds in the morning, 
what's the probability of rain in the afternoon?
• 80% of rainy afternoons start with cloudy 
  mornings. 
• 40% of days have cloudy mornings. 
• 10% of days have rainy afternoons.",215,recursive
d6e19270-9132-4857-8216-5f76fd8fea47,lecture2.pdf,CSCI_80,49,"P(rain| clouds) = P(clouds| rain)P(rain)
P(clouds)
= (.8)(.1)
.4
= 0.2",70,recursive
02f15d17-4aa0-47cd-bd66-4950c12d6746,lecture2.pdf,CSCI_80,50,"P(cloudy morning | rainy afternoon)
Knowing
we can calculate
P(rainy afternoon | cloudy morning)",96,recursive
e51fc10a-64c2-4cc5-829e-20934e83c30f,lecture2.pdf,CSCI_80,51,"P(visible effect | unknown cause)
Knowing
we can calculate
P(unknown cause | visible effect)",92,recursive
f12a19e8-6c94-45d9-ab1e-5f5d8734d45c,lecture2.pdf,CSCI_80,52,"P(medical test result | disease)
Knowing
we can calculate
P(disease | medical test result)",90,recursive
2874686f-9e20-40fc-9411-27f3b3a272bb,lecture2.pdf,CSCI_80,53,"P(blurry text | counterfeit bill)
Knowing
we can calculate
P(counterfeit bill | blurry text)",92,recursive
60b46f2b-6fcf-45f6-837c-9eae973a86b0,lecture2.pdf,CSCI_80,54,Joint Probability,17,recursive
e5878e35-3ef9-4469-bf13-f5756e1ec665,lecture2.pdf,CSCI_80,55,"C = cloud C = ¬cloud
0.4 0.6
AM
R = rain R = ¬rain
C = cloud 0.08 0.32
C = ¬cloud 0.02 0.58
PM
R = rain R = ¬rain
0.1 0.9
AM
PM",127,recursive
454d0fbf-7a67-45f7-abb8-cce6ada10082,lecture2.pdf,CSCI_80,56,"P(C | rain)
R = rain R = ¬rain
C = cloud 0.08 0.32
C = ¬cloud 0.02 0.58
P(C | rain) = P(C, rain)
P(rain) = αP(C, rain)
= α⟨0.08, 0.02⟩ = ⟨0.8, 0.2⟩",147,recursive
26b092af-3c2a-4576-a1de-b95cd0387aaa,lecture2.pdf,CSCI_80,57,Probability Rules,17,recursive
0acf82da-bb2c-40b1-bd44-ee8b58e4693e,lecture2.pdf,CSCI_80,58,"P(¬ a) = 1 − P(a)
Negation",26,recursive
21e933d6-078d-4657-82a7-39d23e14846b,lecture2.pdf,CSCI_80,59,"P(a ∨ b) = P(a) + P(b) − P(a ∧ b)
Inclusion-Exclusion",53,recursive
4dce5f0e-1b09-4dab-8016-ac4b32fc79c6,lecture2.pdf,CSCI_80,60,"P(a) = P(a, b) + P(a, ¬ b)
Marginalization",42,recursive
8ef75dc8-28a5-43f3-af64-07a0ba4ccf89,lecture2.pdf,CSCI_80,61,"P(X = xi) = ∑j
P(X = xi, Y = yj)
Marginalization",48,recursive
75c4cc42-da05-4469-9c51-5995b9cd3d0a,lecture2.pdf,CSCI_80,62,"Marginalization
R = rain R = ¬rain
C = cloud 0.08 0.32
C = ¬cloud 0.02 0.58
P(C = cloud)
= P(C = cloud, R = rain) + P(C = cloud, R = ¬ rain)
= 0.08 + 0.32
= 0.40",161,recursive
739d153a-c80c-4898-98d1-e8a4b8a3ac11,lecture2.pdf,CSCI_80,63,"P(a) = P(a| b)P(b) + P(a| ¬ b)P(¬ b)
Conditioning",49,recursive
167ae867-8bb0-4725-82e3-226cc9c39372,lecture2.pdf,CSCI_80,64,"P(X = xi) = ∑j
P(X = xi | Y = yj)P(Y = yj)
Conditioning",55,recursive
14171ee1-7788-4b3e-b5e4-e5e873d7d3fc,lecture2.pdf,CSCI_80,65,Bayesian Networks,17,recursive
8b457ee8-ab82-474b-a0ec-2af192fc4056,lecture2.pdf,CSCI_80,66,"Bayesian network
data structure that represents the 
dependencies among random variables",88,recursive
47aa881c-6d56-4940-b2ab-03425615b59c,lecture2.pdf,CSCI_80,67,"Bayesian network
• directed graph 
• each node represents a random variable 
• arrow from X to Y means X is a parent of Y 
• each node X has probability distribution 
P(X | Parents(X))",184,recursive
83198f39-ca94-40fb-a01e-865cf76673a4,lecture2.pdf,CSCI_80,68,"Appointment 
{attend, miss}
Train 
{on time, delayed}
Maintenance 
{yes, no}
Rain 
{none, light, heavy}",103,recursive
dc9c9b91-9cc7-41dc-8cf3-e161a61f0d58,lecture2.pdf,CSCI_80,69,"Rain 
{none, light, heavy}
none light heavy
0.7 0.2 0.1",55,recursive
1e8f9641-107d-4edc-a2e3-ff1fa9833ebd,lecture2.pdf,CSCI_80,70,"Maintenance 
{yes, no}
Rain 
{none, light, heavy}
R yes no
none 0.4 0.6
light 0.2 0.8
heavy 0.1 0.9",99,recursive
68d84700-af18-4cf6-9490-50a21cdd3ef6,lecture2.pdf,CSCI_80,71,"Train 
{on time, delayed}
Maintenance 
{yes, no}
Rain 
{none, light, heavy}
R M on time delayed
none yes 0.8 0.2
none no 0.9 0.1
light yes 0.6 0.4
light no 0.7 0.3
heavy yes 0.4 0.6
heavy no 0.5 0.5",198,recursive
f85c3759-ef82-4eae-b3c5-f7e17bf69916,lecture2.pdf,CSCI_80,72,"Appointment 
{attend, miss}
Train 
{on time, delayed}
Maintenance 
{yes, no}
T attend miss
on time 0.9 0.1
delayed 0.6 0.4",122,recursive
36a10337-7157-4c9a-81be-a7f2355ce156,lecture2.pdf,CSCI_80,73,"Appointment 
{attend, miss}
Train 
{on time, delayed}
Maintenance 
{yes, no}
Rain 
{none, light, heavy}",103,recursive
40848761-a528-415b-a7ec-dcce76d0f7a3,lecture2.pdf,CSCI_80,74,"Appointment 
{attend, miss}
Train 
{on time, delayed}
Maintenance 
{yes, no}
Rain 
{none, light, heavy}
P(light)
P(light)
Computing Joint Probabilities",151,recursive
0edb1703-03d0-4434-99c7-e89b08bb57e9,lecture2.pdf,CSCI_80,75,"Appointment 
{attend, miss}
Train 
{on time, delayed}
Maintenance 
{yes, no}
Rain 
{none, light, heavy}
P(light, no)
P(light) P(no | light)
Computing Joint Probabilities",169,recursive
d633b4de-fdea-41bf-8c51-c675b19bbbbd,lecture2.pdf,CSCI_80,76,"Appointment 
{attend, miss}
Train 
{on time, delayed}
Maintenance 
{yes, no}
Rain 
{none, light, heavy}
P(light, no, delayed)
P(light) P(no | light) P(delayed | light, no)
Computing Joint Probabilities",201,recursive
a5c72d97-8caa-4407-9ed1-b4e2f450ff6f,lecture2.pdf,CSCI_80,77,"Appointment 
{attend, miss}
Train 
{on time, delayed}
Maintenance 
{yes, no}
Rain 
{none, light, heavy}
P(light, no, delayed, miss)
P(light) P(no | light) P(delayed | light, no) P(miss | delayed)
Computing Joint Probabilities",225,recursive
c85a24db-defe-4363-98e5-376821d6976d,lecture2.pdf,CSCI_80,78,Inference,9,recursive
fee8f30f-00be-4e4c-8a50-9f9bd8011597,lecture2.pdf,CSCI_80,79,"Inference
•Query X: variable for which to compute distribution 
•Evidence variables E: observed variables for event e 
•Hidden variables Y: non-evidence, non-query variable. 
•Goal: Calculate P(X | e)",200,recursive
3e905ebe-a926-4ad0-9127-334f0751196e,lecture2.pdf,CSCI_80,80,"Appointment 
{attend, miss}
Train 
{on time, delayed}
Maintenance 
{yes, no}
Rain 
{none, light, heavy}
P(Appointment | light, no)
 = α P(Appointment, light, no)
 = α [P(Appointment, light, no, on time) 
    + P(Appointment, light, no, delayed)]",245,recursive
0804e31b-b051-4cc4-a1a5-2d527f62cdf3,lecture2.pdf,CSCI_80,81,"∑
Inference by Enumeration
P(X | e) = α P(X, e) = α  
y
 P(X, e, y)
X is the query variable. 
e is the evidence. 
y ranges over values of hidden variables. 
α normalizes the result.",181,recursive
b3ce44f5-615a-4b71-b6bd-43b7a78c8ac7,lecture2.pdf,CSCI_80,82,Approximate Inference,21,recursive
ba987870-38ba-4c46-98c6-60a4c89124b9,lecture2.pdf,CSCI_80,83,Sampling,8,recursive
c1fd2d20-6380-429d-b355-4fb033eda8cd,lecture2.pdf,CSCI_80,84,"Appointment 
{attend, miss}
Train 
{on time, delayed}
Maintenance 
{yes, no}
Rain 
{none, light, heavy}",103,recursive
98568bea-2368-42cc-912f-e91556acf549,lecture2.pdf,CSCI_80,85,"Rain 
{none, light, heavy}
none light heavy
0.7 0.2 0.1
R = none",64,recursive
3e07d677-109c-4094-9f5b-69b91ebd1b62,lecture2.pdf,CSCI_80,86,"Maintenance 
{yes, no}
Rain 
{none, light, heavy}
R yes no
none 0.4 0.6
light 0.2 0.8
heavy 0.1 0.9
R = none
M = yes",116,recursive
2c4bf1dd-ccb3-4704-b97b-b75bc3e7ef0f,lecture2.pdf,CSCI_80,87,"Train 
{on time, delayed}
Maintenance 
{yes, no}
Rain 
{none, light, heavy}
R M on time delayed
none yes 0.8 0.2
none no 0.9 0.1
light yes 0.6 0.4
light no 0.7 0.3
heavy yes 0.4 0.6
heavy no 0.5 0.5
R = none
M = yes
T = on time",227,recursive
3cb5fbd2-4a58-4539-be3c-33267f33e887,lecture2.pdf,CSCI_80,88,"Appointment 
{attend, miss}
Train 
{on time, delayed}
Maintenance 
{yes, no}
T attend miss
on time 0.9 0.1
delayed 0.6 0.4
R = none
M = yes
T = on time
A = attend",162,recursive
ba2ac111-a05f-45bb-a121-9b53ce903183,lecture2.pdf,CSCI_80,89,"R = none
M = yes
T = on time
A = attend",39,recursive
6fd5248a-7952-4ebb-8c78-c26ada2ed95b,lecture2.pdf,CSCI_80,90,"R = none
M = yes
T = on time
A = attend
R = none
M = no
T = on time
A = attend
R = light
M = yes
T = delayed
A = attend
R = light
M = no
T = on time
A = miss
R = none
M = yes
T = on time
A = attend
R = none
M = yes
T = on time
A = attend
R = heavy
M = no
T = delayed
A = miss
R = light
M = no
T = on time
A = attend",315,recursive
5a87e85a-0a86-4364-8f61-d78abdbd37b3,lecture2.pdf,CSCI_80,91,P(Train = on time) ?,20,recursive
e301b6b6-bbfa-490f-97c2-2f1fca591d60,lecture2.pdf,CSCI_80,92,"R = none
M = yes
T = on time
A = attend
R = none
M = no
T = on time
A = attend
R = light
M = yes
T = delayed
A = attend
R = light
M = no
T = on time
A = miss
R = none
M = yes
T = on time
A = attend
R = none
M = yes
T = on time
A = attend
R = heavy
M = no
T = delayed
A = miss
R = light
M = no
T = on time
A = attend",315,recursive
9b2757f5-d9e5-4818-a0d4-5322b8afa69d,lecture2.pdf,CSCI_80,93,"R = none
M = yes
T = on time
A = attend
R = none
M = no
T = on time
A = attend
R = light
M = yes
T = delayed
A = attend
R = light
M = no
T = on time
A = miss
R = none
M = yes
T = on time
A = attend
R = none
M = yes
T = on time
A = attend
R = heavy
M = no
T = delayed
A = miss
R = light
M = no
T = on time
A = attend",315,recursive
4d744e5c-9590-4ad8-b20a-cc786941dddf,lecture2.pdf,CSCI_80,94,P(Rain = light | Train = on time) ?,35,recursive
6003f230-c459-4160-ae78-5597d565df96,lecture2.pdf,CSCI_80,95,"R = none
M = yes
T = on time
A = attend
R = none
M = no
T = on time
A = attend
R = light
M = yes
T = delayed
A = attend
R = light
M = no
T = on time
A = miss
R = none
M = yes
T = on time
A = attend
R = none
M = yes
T = on time
A = attend
R = heavy
M = no
T = delayed
A = miss
R = light
M = no
T = on time
A = attend",315,recursive
